
================ PAGE 1 ==================
[162.1, 755.8, 178.6, 768.1] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'the'
[187.8, 755.8, 211.6, 768.1] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'right'
[220.8, 755.8, 230.9, 768.1] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'to'
[240.2, 755.8, 289.3, 768.1] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'terminate'
[298.5, 755.8, 315.0, 768.1] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'the'
[324.3, 755.8, 375.8, 768.1] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'internship'
[385.1, 755.8, 447.8, 768.1] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'immediately'
[447.3, 755.8, 453.6, 768.0] Font='Type3 (9 0 R)' Size=11.0 Color=0 | ','
[459.7, 755.8, 498.2, 768.1] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'without'
[507.4, 755.8, 539.5, 768.1] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'notice'
[548.7, 755.8, 559.5, 768.1] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'or'
[432.0, 699.4, 484.9, 709.9] Font='Type3 (14 0 R)' Size=9.5 Color=2634350 | 'Techsprout'
[487.2, 699.4, 496.9, 709.9] Font='Type3 (14 0 R)' Size=9.5 Color=2634350 | 'AI'
[499.2, 699.4, 521.3, 709.9] Font='Type3 (14 0 R)' Size=9.5 Color=2634350 | 'Labs'
[523.6, 699.4, 539.1, 709.9] Font='Type3 (14 0 R)' Size=9.5 Color=2634350 | 'Pvt'
[539.1, 699.4, 544.2, 709.9] Font='Type3 (15 0 R)' Size=9.5 Color=2634350 | '.'
[544.2, 699.4, 558.7, 709.9] Font='Type3 (14 0 R)' Size=9.5 Color=2634350 | 'Ltd'
[396.8, 713.6, 417.7, 724.2] Font='Type3 (16 0 R)' Size=9.5 Color=2634350 | '501,'
[417.7, 713.6, 459.5, 724.2] Font='Type3 (17 0 R)' Size=9.5 Color=2634350 | 'Manjeera'
[462.2, 713.6, 499.7, 724.2] Font='Type3 (17 0 R)' Size=9.5 Color=2634350 | 'Majestic'
[502.4, 713.6, 556.0, 724.2] Font='Type3 (17 0 R)' Size=9.5 Color=2634350 | 'Commercial'
[556.0, 713.6, 558.7, 724.2] Font='Type3 (16 0 R)' Size=9.5 Color=2634350 | ','
[418.6, 726.4, 444.3, 737.0] Font='Type3 (17 0 R)' Size=9.5 Color=2634350 | 'JNTU'
[447.0, 726.4, 469.9, 737.0] Font='Type3 (17 0 R)' Size=9.5 Color=2634350 | 'Road'
[469.9, 726.4, 475.3, 736.9] Font='Type3 (16 0 R)' Size=9.5 Color=2634350 | ','
[475.3, 726.4, 501.0, 737.0] Font='Type3 (17 0 R)' Size=9.5 Color=2634350 | 'KPHB'
[501.0, 726.4, 506.4, 736.9] Font='Type3 (16 0 R)' Size=9.5 Color=2634350 | ','
[506.4, 726.4, 556.0, 737.0] Font='Type3 (17 0 R)' Size=9.5 Color=2634350 | 'Hyderabad'
[556.0, 726.4, 558.7, 736.9] Font='Type3 (16 0 R)' Size=9.5 Color=2634350 | '.'
[474.8, 738.4, 498.1, 749.0] Font='Type3 (17 0 R)' Size=9.5 Color=2634350 | 'www'
[497.4, 738.4, 500.1, 748.9] Font='Type3 (16 0 R)' Size=9.5 Color=2634350 | '.'
[500.1, 738.4, 548.4, 749.0] Font='Type3 (17 0 R)' Size=9.5 Color=2634350 | 'techsprout'
[548.4, 738.4, 551.1, 748.9] Font='Type3 (16 0 R)' Size=9.5 Color=2634350 | '.'
[551.1, 738.4, 558.7, 749.0] Font='Type3 (17 0 R)' Size=9.5 Color=2634350 | 'ai'

================ PAGE 2 ==================
[49.7, 116.8, 123.2, 129.1] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'compensation'
[123.2, 116.8, 129.5, 129.0] Font='Type3 (9 0 R)' Size=11.0 Color=0 | ','
[132.8, 116.8, 142.0, 129.1] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'in'
[148.4, 116.8, 179.0, 129.1] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'cases'
[185.4, 116.8, 196.1, 129.1] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'of'
[202.5, 116.8, 263.1, 129.1] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'misconduct'
[263.1, 116.8, 269.4, 129.0] Font='Type3 (9 0 R)' Size=11.0 Color=0 | ','
[272.7, 116.8, 308.9, 129.1] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'breach'
[315.3, 116.8, 326.0, 129.1] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'of'
[332.4, 116.8, 405.9, 129.1] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'confidentiality'
[405.4, 116.8, 411.7, 129.0] Font='Type3 (9 0 R)' Size=11.0 Color=0 | ','
[415.0, 116.8, 474.8, 129.1] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'falsification'
[481.3, 116.8, 491.9, 129.1] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'of'
[498.4, 116.8, 556.3, 129.1] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'documents'
[556.3, 116.8, 559.5, 129.0] Font='Type3 (9 0 R)' Size=11.0 Color=0 | ','
[49.7, 134.0, 93.4, 146.4] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'violation'
[96.5, 134.0, 107.1, 146.4] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'of'
[110.2, 134.0, 158.2, 146.4] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'company'
[161.3, 134.0, 201.1, 146.4] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'policies'
[201.1, 134.0, 207.4, 146.2] Font='Type3 (9 0 R)' Size=11.0 Color=0 | ','
[207.4, 134.0, 218.1, 146.4] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'or'
[221.2, 134.0, 295.2, 146.4] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'unsatisfactory'
[298.3, 134.0, 365.4, 146.4] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'performance'
[365.4, 134.0, 368.5, 146.2] Font='Type3 (9 0 R)' Size=11.0 Color=0 | '.'
[432.0, 699.4, 484.9, 709.9] Font='Type3 (14 0 R)' Size=9.5 Color=2634350 | 'Techsprout'
[487.2, 699.4, 496.9, 709.9] Font='Type3 (14 0 R)' Size=9.5 Color=2634350 | 'AI'
[499.2, 699.4, 521.3, 709.9] Font='Type3 (14 0 R)' Size=9.5 Color=2634350 | 'Labs'
[523.6, 699.4, 539.1, 709.9] Font='Type3 (14 0 R)' Size=9.5 Color=2634350 | 'Pvt'
[539.1, 699.4, 544.2, 709.9] Font='Type3 (15 0 R)' Size=9.5 Color=2634350 | '.'
[544.2, 699.4, 558.7, 709.9] Font='Type3 (14 0 R)' Size=9.5 Color=2634350 | 'Ltd'
[396.8, 713.6, 417.7, 724.2] Font='Type3 (16 0 R)' Size=9.5 Color=2634350 | '501,'
[417.7, 713.6, 459.5, 724.2] Font='Type3 (17 0 R)' Size=9.5 Color=2634350 | 'Manjeera'
[462.2, 713.6, 499.7, 724.2] Font='Type3 (17 0 R)' Size=9.5 Color=2634350 | 'Majestic'
[502.4, 713.6, 556.0, 724.2] Font='Type3 (17 0 R)' Size=9.5 Color=2634350 | 'Commercial'
[556.0, 713.6, 558.7, 724.2] Font='Type3 (16 0 R)' Size=9.5 Color=2634350 | ','
[418.6, 726.4, 444.3, 737.0] Font='Type3 (17 0 R)' Size=9.5 Color=2634350 | 'JNTU'
[447.0, 726.4, 469.9, 737.0] Font='Type3 (17 0 R)' Size=9.5 Color=2634350 | 'Road'
[469.9, 726.4, 475.3, 736.9] Font='Type3 (16 0 R)' Size=9.5 Color=2634350 | ','
[475.3, 726.4, 501.0, 737.0] Font='Type3 (17 0 R)' Size=9.5 Color=2634350 | 'KPHB'
[501.0, 726.4, 506.4, 736.9] Font='Type3 (16 0 R)' Size=9.5 Color=2634350 | ','
[506.4, 726.4, 556.0, 737.0] Font='Type3 (17 0 R)' Size=9.5 Color=2634350 | 'Hyderabad'
[556.0, 726.4, 558.7, 736.9] Font='Type3 (16 0 R)' Size=9.5 Color=2634350 | '.'
[474.8, 738.4, 498.1, 749.0] Font='Type3 (17 0 R)' Size=9.5 Color=2634350 | 'www'
[497.4, 738.4, 500.1, 748.9] Font='Type3 (16 0 R)' Size=9.5 Color=2634350 | '.'
[500.1, 738.4, 548.4, 749.0] Font='Type3 (17 0 R)' Size=9.5 Color=2634350 | 'techsprout'
[548.4, 738.4, 551.1, 748.9] Font='Type3 (16 0 R)' Size=9.5 Color=2634350 | '.'
[551.1, 738.4, 558.7, 749.0] Font='Type3 (17 0 R)' Size=9.5 Color=2634350 | 'ai'

================ PAGE 3 ==================
[49.7, 124.3, 62.3, 136.5] Font='Type3 (11 0 R)' Size=11.0 Color=0 | '5.'
[62.3, 124.3, 142.0, 136.6] Font='Type3 (10 0 R)' Size=11.0 Color=0 | 'Confidentiality'
[142.0, 124.3, 154.6, 136.5] Font='Type3 (11 0 R)' Size=11.0 Color=0 | '&'
[154.6, 124.3, 214.2, 136.6] Font='Type3 (10 0 R)' Size=11.0 Color=0 | 'Intellectual'
[216.8, 124.3, 263.9, 136.6] Font='Type3 (10 0 R)' Size=11.0 Color=0 | 'Property'
[49.7, 162.5, 69.5, 174.9] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'You'
[74.1, 162.5, 97.9, 174.9] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'shall'
[102.5, 162.5, 146.4, 174.9] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'maintain'
[151.1, 162.5, 177.3, 174.9] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'strict'
[181.9, 162.5, 255.4, 174.9] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'confidentiality'
[260.0, 162.5, 270.6, 174.9] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'of'
[275.3, 162.5, 286.8, 174.9] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'all'
[291.4, 162.5, 314.1, 174.9] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'data'
[314.1, 162.5, 320.4, 174.7] Font='Type3 (9 0 R)' Size=11.0 Color=0 | ','
[321.9, 162.5, 368.1, 174.9] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'business'
[372.7, 162.5, 431.7, 174.9] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'information'
[431.7, 162.5, 438.0, 174.7] Font='Type3 (9 0 R)' Size=11.0 Color=0 | ','
[439.5, 162.5, 467.6, 174.9] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'client'
[472.2, 162.5, 506.3, 174.9] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'details'
[506.3, 162.5, 512.6, 174.7] Font='Type3 (9 0 R)' Size=11.0 Color=0 | ','
[514.1, 162.5, 559.5, 174.9] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'software'
[49.7, 179.8, 75.8, 192.1] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'code'
[75.8, 179.8, 82.0, 192.0] Font='Type3 (9 0 R)' Size=11.0 Color=0 | ','
[82.9, 179.8, 160.7, 192.1] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'documentation'
[160.7, 179.8, 166.9, 192.0] Font='Type3 (9 0 R)' Size=11.0 Color=0 | ','
[167.8, 179.8, 206.9, 192.1] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'student'
[210.9, 179.8, 269.8, 192.1] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'information'
[269.8, 179.8, 276.1, 192.0] Font='Type3 (9 0 R)' Size=11.0 Color=0 | ','
[276.9, 179.8, 296.3, 192.1] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'and'
[300.3, 179.8, 346.5, 192.1] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'business'
[350.4, 179.8, 401.7, 192.1] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'strategies'
[405.6, 179.8, 416.3, 192.1] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'of'
[420.2, 179.8, 478.8, 192.1] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'Techsprout'
[482.8, 179.8, 493.3, 192.1] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'AI'
[497.2, 179.8, 522.1, 192.1] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'Labs'
[526.1, 179.8, 559.5, 192.1] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'during'
[49.7, 197.0, 66.3, 209.4] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'the'
[69.3, 197.0, 105.1, 209.4] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'course'
[108.2, 197.0, 118.8, 209.4] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'of'
[121.9, 197.0, 145.1, 209.4] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'your'
[148.2, 197.0, 199.8, 209.4] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'internship'
[199.8, 197.0, 202.9, 209.2] Font='Type3 (9 0 R)' Size=11.0 Color=0 | '.'
[49.7, 236.0, 62.7, 248.4] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'All'
[67.1, 236.0, 92.8, 248.4] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'work'
[97.3, 236.0, 143.4, 248.4] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'products'
[143.4, 236.0, 149.6, 248.2] Font='Type3 (9 0 R)' Size=11.0 Color=0 | ','
[151.0, 236.0, 198.3, 248.4] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'materials'
[198.3, 236.0, 204.5, 248.2] Font='Type3 (9 0 R)' Size=11.0 Color=0 | ','
[205.9, 236.0, 261.9, 248.4] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'intellectual'
[266.4, 236.0, 311.1, 248.4] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'property'
[310.6, 236.0, 316.8, 248.2] Font='Type3 (9 0 R)' Size=11.0 Color=0 | ','
[318.2, 236.0, 396.0, 248.4] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'documentation'
[396.0, 236.0, 402.3, 248.2] Font='Type3 (9 0 R)' Size=11.0 Color=0 | ','
[403.7, 236.0, 449.0, 248.4] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'software'
[449.0, 236.0, 455.3, 248.2] Font='Type3 (9 0 R)' Size=11.0 Color=0 | ','
[456.7, 236.0, 497.3, 248.4] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'designs'
[497.3, 236.0, 503.6, 248.2] Font='Type3 (9 0 R)' Size=11.0 Color=0 | ','
[504.9, 236.0, 515.7, 248.4] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'or'
[520.1, 236.0, 559.5, 248.4] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'content'
[49.7, 253.3, 104.2, 265.6] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'developed'
[111.3, 253.3, 124.0, 265.6] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'by'
[131.2, 253.3, 150.2, 265.6] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'you'
[157.4, 253.3, 190.7, 265.6] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'during'
[197.9, 253.3, 214.4, 265.6] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'the'
[221.5, 253.3, 257.3, 265.6] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'course'
[264.4, 253.3, 275.1, 265.6] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'of'
[282.2, 253.3, 305.4, 265.6] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'your'
[312.6, 253.3, 364.1, 265.6] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'internship'
[371.3, 253.3, 395.1, 265.6] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'shall'
[402.2, 253.3, 437.5, 265.6] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'remain'
[444.7, 253.3, 461.2, 265.6] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'the'
[468.3, 253.3, 489.8, 265.6] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'sole'
[497.0, 253.3, 541.7, 265.6] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'property'
[548.8, 253.3, 559.5, 265.6] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'of'
[49.7, 270.5, 108.4, 282.9] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'Techsprout'
[111.5, 270.5, 122.0, 282.9] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'AI'
[125.1, 270.5, 150.0, 282.9] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'Labs'
[153.1, 270.5, 170.1, 282.9] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'Pvt'
[170.1, 270.5, 176.3, 282.7] Font='Type3 (9 0 R)' Size=11.0 Color=0 | '.'
[176.3, 270.5, 192.5, 282.9] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'Ltd'
[192.5, 270.5, 195.7, 282.7] Font='Type3 (9 0 R)' Size=11.0 Color=0 | '.'
[49.7, 308.8, 62.5, 321.0] Font='Type3 (11 0 R)' Size=11.0 Color=0 | '6.'
[62.5, 308.8, 84.5, 321.1] Font='Type3 (10 0 R)' Size=11.0 Color=0 | 'Non'
[84.5, 308.8, 89.6, 321.0] Font='Type3 (11 0 R)' Size=11.0 Color=0 | '-'
[89.6, 308.8, 138.5, 321.1] Font='Type3 (10 0 R)' Size=11.0 Color=0 | 'Compete'
[138.5, 308.8, 151.1, 321.0] Font='Type3 (11 0 R)' Size=11.0 Color=0 | '&'
[151.1, 308.8, 218.1, 321.1] Font='Type3 (10 0 R)' Size=11.0 Color=0 | 'Professional'
[220.7, 308.8, 253.9, 321.1] Font='Type3 (10 0 R)' Size=11.0 Color=0 | 'Ethics'
[49.7, 347.8, 84.3, 360.1] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'During'
[88.4, 347.8, 111.6, 360.1] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'your'
[115.7, 347.8, 167.3, 360.1] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'internship'
[171.4, 347.8, 190.8, 360.1] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'and'
[194.9, 347.8, 209.4, 360.1] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'for'
[213.5, 347.8, 219.7, 360.1] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'a'
[223.8, 347.8, 257.2, 360.1] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'period'
[261.3, 347.8, 271.9, 360.1] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'of'
[271.9, 347.8, 285.9, 360.0] Font='Type3 (9 0 R)' Size=11.0 Color=0 | '3'
[287.0, 347.8, 325.6, 360.1] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'months'
[329.7, 347.8, 352.4, 360.1] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'post'
[356.5, 347.8, 414.2, 360.1] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'completion'
[418.3, 347.8, 428.9, 360.1] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'of'
[433.1, 347.8, 449.6, 360.1] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'the'
[453.7, 347.8, 505.2, 360.1] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'internship'
[505.2, 347.8, 511.5, 360.0] Font='Type3 (9 0 R)' Size=11.0 Color=0 | ','
[512.5, 347.8, 531.6, 360.1] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'you'
[535.7, 347.8, 559.5, 360.1] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'shall'
[49.7, 365.0, 66.4, 377.4] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'not'
[71.9, 365.0, 110.9, 377.4] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'engage'
[116.4, 365.0, 125.6, 377.4] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'in'
[131.1, 365.0, 149.7, 377.4] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'any'
[155.2, 365.0, 192.8, 377.4] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'activity'
[192.3, 365.0, 198.6, 377.2] Font='Type3 (9 0 R)' Size=11.0 Color=0 | ','
[201.0, 365.0, 252.5, 377.4] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'internship'
[252.5, 365.0, 258.8, 377.2] Font='Type3 (9 0 R)' Size=11.0 Color=0 | ','
[261.2, 365.0, 321.0, 377.4] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'assignment'
[321.0, 365.0, 327.3, 377.2] Font='Type3 (9 0 R)' Size=11.0 Color=0 | ','
[329.7, 365.0, 340.4, 377.4] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'or'
[345.9, 365.0, 384.0, 377.4] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'service'
[389.5, 365.0, 409.3, 377.4] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'that'
[414.8, 365.0, 453.4, 377.4] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'directly'
[458.9, 365.0, 510.2, 377.4] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'competes'
[515.7, 365.0, 537.5, 377.4] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'with'
[543.0, 365.0, 559.5, 377.4] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'the'
[49.7, 382.3, 95.9, 394.6] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'business'
[99.1, 382.3, 143.6, 394.6] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'interests'
[146.7, 382.3, 157.4, 394.6] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'or'
[160.5, 382.3, 200.9, 394.6] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'product'
[204.0, 382.3, 250.3, 394.6] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'offerings'
[253.4, 382.3, 264.1, 394.6] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'of'
[267.2, 382.3, 325.8, 394.6] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'Techsprout'
[328.9, 382.3, 339.4, 394.6] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'AI'
[342.5, 382.3, 367.4, 394.6] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'Labs'
[370.5, 382.3, 387.5, 394.6] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'Pvt'
[387.5, 382.3, 393.7, 394.5] Font='Type3 (9 0 R)' Size=11.0 Color=0 | '.'
[393.7, 382.3, 409.9, 394.6] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'Ltd'
[409.9, 382.3, 413.1, 394.5] Font='Type3 (9 0 R)' Size=11.0 Color=0 | '.'
[49.7, 420.5, 69.5, 432.9] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'You'
[72.8, 420.5, 89.3, 432.9] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'are'
[92.7, 420.5, 140.9, 432.9] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'expected'
[144.3, 420.5, 154.3, 432.9] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'to'
[157.7, 420.5, 201.6, 432.9] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'maintain'
[205.0, 420.5, 221.5, 432.9] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'the'
[224.9, 420.5, 263.1, 432.9] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'highest'
[266.4, 420.5, 317.9, 432.9] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'standards'
[321.3, 420.5, 332.0, 432.9] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'of'
[335.3, 420.5, 398.9, 432.9] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'professional'
[402.3, 420.5, 444.8, 432.9] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'conduct'
[444.8, 420.5, 451.0, 432.7] Font='Type3 (9 0 R)' Size=11.0 Color=0 | ','
[451.3, 420.5, 485.7, 432.9] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'ethical'
[489.0, 420.5, 534.3, 432.9] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'behavior'
[533.6, 420.5, 539.8, 432.7] Font='Type3 (9 0 R)' Size=11.0 Color=0 | ','
[540.1, 420.5, 559.5, 432.9] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'and'
[49.7, 437.8, 129.4, 450.1] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'communication'
[132.5, 437.8, 154.3, 450.1] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'with'
[157.4, 437.8, 196.1, 450.1] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'internal'
[199.2, 437.8, 230.8, 450.1] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'teams'
[230.8, 437.8, 237.1, 450.0] Font='Type3 (9 0 R)' Size=11.0 Color=0 | ','
[237.1, 437.8, 270.9, 450.1] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'clients'
[270.9, 437.8, 277.1, 450.0] Font='Type3 (9 0 R)' Size=11.0 Color=0 | ','
[277.1, 437.8, 296.5, 450.1] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'and'
[299.6, 437.8, 366.3, 450.1] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'stakeholders'
[366.3, 437.8, 369.5, 450.0] Font='Type3 (9 0 R)' Size=11.0 Color=0 | '.'
[49.7, 476.8, 60.7, 489.0] Font='Type3 (11 0 R)' Size=11.0 Color=0 | '7.'
[60.7, 476.8, 125.1, 489.1] Font='Type3 (10 0 R)' Size=11.0 Color=0 | 'Termination'
[127.7, 476.8, 138.8, 489.1] Font='Type3 (10 0 R)' Size=11.0 Color=0 | 'of'
[141.5, 476.8, 209.3, 489.1] Font='Type3 (10 0 R)' Size=11.0 Color=0 | 'Engagement'
[49.7, 515.0, 79.7, 527.4] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'Either'
[84.4, 515.0, 111.7, 527.4] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'party'
[116.4, 515.0, 138.2, 527.4] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'may'
[142.9, 515.0, 192.0, 527.4] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'terminate'
[196.7, 515.0, 215.2, 527.4] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'this'
[219.9, 515.0, 271.5, 527.4] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'internship'
[276.2, 515.0, 298.0, 527.4] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'with'
[298.0, 515.0, 312.0, 527.2] Font='Type3 (9 0 R)' Size=11.0 Color=0 | '7'
[313.6, 515.0, 338.3, 527.4] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'days'
[338.3, 515.0, 344.7, 527.2] Font='Type3 (9 0 R)' Size=11.0 Color=0 | '''
[346.3, 515.0, 382.2, 527.4] Font='Type3 (8 0 R)' Size=11.0 Color=0 | 'written'
